vendor_name,Trip_Pickup_DateTime,Trip_Dropoff_DateTime,Passenger_Count,Trip_Distance,Start_Lon,Start_Lat,Rate_Code,store_and_forward,End_Lon,End_Lat,Payment_Type,Fare_Amt,surcharge,mta_tax,Tip_Amt,Tolls_Amt,Total_Amt
DDS,2009-01-06 08:42:52,2009-01-06 08:53:39,1,1.3,-73.993904999999998,40.761608000000003,,,-73.972679999999997,40.759348000000003,CASH,7.2999999999999998,0,,0,0,7.2999999999999998
CMT,2009-01-03 15:24:21,2009-01-03 15:33:52,1,2.6000000000000001,-73.961659999999995,40.800766000000003,,,-73.965306999999996,40.771887999999997,Cash,8.5,0,,0,0,8.5
CMT,2009-01-07 10:35:35,2009-01-07 10:38:40,1,0.69999999999999996,-73.924959000000001,40.773575000000001,,,-73.925313000000003,40.765180999999998,Cash,4.0999999999999996,0,,0,0,4.0999999999999996
CMT,2009-01-07 08:43:27,2009-01-07 08:57:00,1,1.3999999999999999,-73.974010000000007,40.747615000000003,,,-73.986873000000003,40.736409000000002,Credit,8.5,0,,1,0,9.5
DDS,2009-01-05 23:55:43,2009-01-06 00:09:10,1,4.7999999999999998,-73.994236000000001,40.722681999999999,,,-73.948209000000006,40.778685000000003,CASH,12.5,0.5,,0,0,13
CMT,2009-01-07 08:32:30,2009-01-07 08:41:04,1,1.3,-73.990039999999993,40.732435000000002,,,-73.978835000000004,40.750287999999998,Cash,6.5,0,,0,0,6.5
CMT,2009-01-06 22:25:39,2009-01-06 22:29:58,2,0.80000000000000004,-73.947317999999996,40.783755999999997,,,-73.945267000000001,40.775238000000002,Cash,5.4000000000000004,0,,0,0,5.4000000000000004
CMT,2009-01-06 19:21:59,2009-01-06 19:39:10,1,5.9000000000000004,-74.005048000000002,40.741052000000003,,,-73.989259000000004,40.665734999999998,Cash,16.699999999999999,0,,0,4.1500000000000004,20.850000000000001
CMT,2009-01-07 08:39:19,2009-01-07 09:13:55,1,10.300000000000001,-73.974622999999994,40.783003000000001,,,-73.865384000000006,40.770764999999997,Credit,28.5,0,,6.5300000000000002,4.1500000000000004,39.18
DDS,2009-01-06 11:46:11,2009-01-06 12:06:48,1,1.3,-73.971115999999995,40.758629999999997,,,-73.983079000000004,40.770935999999999,CASH,10.5,0,,0,0,10.5
CMT,2009-01-06 21:06:44,2009-01-06 21:12:48,2,1,-74.004688000000002,40.740791000000002,,,-73.997037000000006,40.742342000000001,Credit,5.7999999999999998,0,,0.87,0,6.6699999999999999
CMT,2009-01-07 06:11:55,2009-01-07 06:23:01,1,2.7000000000000002,-73.990092000000004,40.756608,,,-73.954293000000007,40.764153999999998,Cash,9.6999999999999993,0,,0,0,9.6999999999999993
CMT,2009-01-06 02:06:20,2009-01-06 02:09:51,1,1.2,-73.979408000000006,40.751480000000001,,,-73.979798000000002,40.739282000000003,Cash,5.4000000000000004,0,,0,0,5.4000000000000004
CMT,2009-01-07 07:55:48,2009-01-07 07:58:52,2,0.5,-73.974716999999998,40.755612999999997,,,-73.968822000000003,40.759802000000001,Cash,4.0999999999999996,0,,0,0,4.0999999999999996
CMT,2009-01-03 17:44:05,2009-01-03 18:03:37,1,3.2000000000000002,-73.962422000000004,40.767220000000002,,,-73.979605000000006,40.733055,Cash,12.5,0,,0,0,12.5
DDS,2009-01-06 21:18:47,2009-01-06 21:27:05,1,1.5,-73.996320999999995,40.723973999999998,,,-73.997220999999996,40.741553000000003,CASH,6.5,0.5,,0,0,7
VTS,2009-01-27 09:32:00,2009-01-27 09:50:00,1,2.1600000000000001,-73.989069999999998,40.741394999999997,,,-73.963835000000003,40.756577,CASH,10.9,0,,0,0,10.9
VTS,2009-01-27 14:41:00,2009-01-27 14:48:00,5,1.1299999999999999,0,0,,,0,0,CASH,6.0999999999999996,0,,0,0,6.0999999999999996
VTS,2009-01-26 14:57:00,2009-01-26 15:07:00,1,1.1799999999999999,-73.984437999999997,40.743012,,,-73.983419999999995,40.755493000000001,CASH,7.2999999999999998,0,,0,0,7.2999999999999998
VTS,2009-01-27 10:37:00,2009-01-27 10:43:00,1,0.83999999999999997,-73.998215000000002,40.735415000000003,,,-73.994253,40.744908000000002,CASH,4.9000000000000004,0,,0,0,4.9000000000000004
VTS,2009-01-26 19:41:00,2009-01-26 19:45:00,5,0.46000000000000002,-73.965176999999997,40.806044999999997,,,-73.959558000000001,40.807732999999999,CASH,3.7000000000000002,1,,0,0,4.7000000000000002
VTS,2009-01-26 23:04:00,2009-01-26 23:05:00,1,0.70999999999999996,-73.977168000000006,40.742919999999998,,,-73.984882999999996,40.738892999999997,CASH,4.0999999999999996,0.5,,0,0,4.5999999999999996
CMT,2009-01-23 10:11:33,2009-01-23 10:36:24,1,3.7000000000000002,-73.986222999999995,40.762346000000001,,,-74.009865000000005,40.721229000000001,Cash,14.9,0,,0,0,14.9
CMT,2009-01-23 11:40:37,2009-01-23 12:07:09,1,7.5,-73.994759999999999,40.684728999999997,,,-73.980168000000006,40.751519000000002,Cash,21.699999999999999,0,,0,0,21.699999999999999
VTS,2009-01-26 16:32:00,2009-01-26 16:32:00,2,0.98999999999999999,-73.959940000000003,40.770947999999997,,,-73.946181999999993,40.772722999999999,Credit,4.9000000000000004,1,,1,0,6.9000000000000004
CMT,2009-01-23 06:20:49,2009-01-23 06:23:44,1,0.59999999999999998,-73.978178,40.754095999999997,,,-73.977815000000007,40.763184000000003,Cash,4.0999999999999996,0,,0,0,4.0999999999999996
DDS,2009-01-06 07:50:21,2009-01-06 08:06:08,4,2.1000000000000001,-73.959485000000001,40.771186999999998,,,-73.975521999999998,40.791905,CASH,9.6999999999999993,0,,0,0,9.6999999999999993
VTS,2009-01-24 19:51:00,2009-01-24 20:01:00,1,1.3899999999999999,-73.976572000000004,40.739505000000001,,,-73.980153000000001,40.730417000000003,CASH,7.2999999999999998,0,,0,0,7.2999999999999998
VTS,2009-01-23 22:16:00,2009-01-23 22:20:00,5,0.59999999999999998,-73.984961999999996,40.769362000000001,,,-73.988718000000006,40.775122000000003,CASH,4.0999999999999996,0.5,,0,0,4.5999999999999996
VTS,2009-01-24 20:03:00,2009-01-24 20:09:00,2,1.3300000000000001,-73.988403000000005,40.749073000000003,,,-73.972627000000003,40.755871999999997,CASH,5.7000000000000002,0.5,,0,0,6.2000000000000002
VTS,2009-01-22 19:57:00,2009-01-22 20:05:00,1,1.0600000000000001,-73.981426999999996,40.74147,,,-73.994281999999998,40.749912999999999,CASH,5.7000000000000002,1,,0,0,6.7000000000000002
DDS,2009-01-06 20:03:30,2009-01-06 20:24:02,1,2.6000000000000001,-73.994377999999998,40.728242999999999,,,-73.986016000000006,40.756853999999997,CASH,11.699999999999999,0.5,,0,0,12.199999999999999
VTS,2009-01-24 18:50:00,2009-01-24 19:08:00,2,4.5599999999999996,-73.962540000000004,40.772508000000002,,,-73.988664999999997,40.727130000000002,CASH,14.1,0,,0,0,14.1
DDS,2009-01-21 13:23:11,2009-01-21 13:50:49,3,4.0999999999999996,-73.998926999999995,40.713642,,,-73.982817999999995,40.763725000000001,CASH,15.300000000000001,0,,0,0,15.300000000000001
DDS,2009-01-07 02:00:07,2009-01-07 02:16:00,1,3.8999999999999999,-73.981420999999997,40.732889,,,-73.957589999999996,40.717928999999998,CREDIT,11.699999999999999,0.5,,2,0,14.199999999999999
DDS,2009-01-23 21:32:12,2009-01-23 21:50:23,1,4.5,-73.137393000000003,41.366137999999999,,,-73.137393000000003,41.366137999999999,CASH,14.1,0.5,,0,0,14.6
VTS,2009-01-24 22:46:00,2009-01-24 23:03:00,2,3.1600000000000001,-73.949752000000004,40.722245000000001,,,-73.987195,40.725079999999998,CASH,12.5,0.5,,0,0,13
VTS,2009-01-24 23:22:00,2009-01-24 23:42:00,2,6.4500000000000002,-73.979151999999999,40.740051999999999,,,-73.967209999999994,40.693317,Credit,18.5,0.5,,3.7999999999999998,0,22.800000000000001
VTS,2009-01-23 00:27:00,2009-01-23 00:35:00,2,3.1299999999999999,-73.977851999999999,40.784016999999999,,,-73.939503000000002,40.798521999999998,Credit,9.6999999999999993,0.5,,2,0,12.199999999999999
VTS,2009-01-25 00:22:00,2009-01-25 00:28:00,1,3.1600000000000001,-73.984966999999997,40.745657999999999,,,-73.953836999999993,40.779342,CASH,9.3000000000000007,0.5,,0,0,9.8000000000000007
VTS,2009-01-23 10:46:00,2009-01-23 10:57:00,4,1.1299999999999999,-73.971791999999994,40.754061999999998,,,-73.975335000000001,40.757260000000002,CASH,6.9000000000000004,0,,0,0,6.9000000000000004
VTS,2009-01-25 11:11:00,2009-01-25 11:20:00,1,2.3900000000000001,-74.015715,40.711097000000002,,,-73.996547000000007,40.73357,CASH,8.5,0,,0,0,8.5
VTS,2009-01-24 20:54:00,2009-01-24 20:58:00,1,0.53000000000000003,-73.972274999999996,40.756897000000002,,,-73.979723000000007,40.759467000000001,CASH,4.5,0.5,,0,0,5
DDS,2009-01-06 22:37:52,2009-01-06 22:53:09,2,4.5,-73.988906,40.758164000000001,,,-73.518401999999995,40.718108000000001,CASH,12.9,0.5,,0,0,13.4
VTS,2009-01-23 19:52:00,2009-01-23 20:01:00,2,3.1099999999999999,-73.985732999999996,40.735227000000002,,,-73.956973000000005,40.744545000000002,CASH,8.9000000000000004,1,,0,4.1500000000000004,14.050000000000001
VTS,2009-01-23 08:29:00,2009-01-23 08:36:00,1,1.3,-73.971701999999993,40.760080000000002,,,-73.953950000000006,40.766922000000001,Credit,6.9000000000000004,0,,2,0,8.9000000000000004
VTS,2009-01-25 03:16:00,2009-01-25 03:43:00,1,7.3399999999999999,-74.002387999999996,40.734437999999997,,,-73.946768000000006,40.805877000000002,CASH,20.899999999999999,0.5,,0,0,21.399999999999999
DDS,2009-01-06 15:33:59,2009-01-06 15:37:46,3,1,-73.988409000000004,40.759149999999998,,,-73.974289999999996,40.763527000000003,CASH,4.9000000000000004,0,,0,0,4.9000000000000004
CMT,2009-01-18 22:18:32,2009-01-18 23:01:09,1,12.300000000000001,-73.991608999999997,40.759636,,,-74.031313999999995,40.622985999999997,Cash,31.399999999999999,0,,0,0,31.399999999999999
VTS,2009-01-24 21:24:00,2009-01-24 21:37:00,2,3.3300000000000001,-73.934010000000001,40.750664999999998,,,-73.874656999999999,40.758203000000002,CASH,10.9,0.5,,0,0,11.4
VTS,2009-01-23 19:47:00,2009-01-23 19:56:00,2,1.1000000000000001,-73.976567000000003,40.780467999999999,,,-73.980644999999996,40.766387000000002,CASH,6.5,1,,0,0,7.5
VTS,2009-01-25 07:11:00,2009-01-25 07:25:00,2,5.0499999999999998,-73.989481999999995,40.776972000000001,,,-73.986197000000004,40.731926999999999,CASH,13.300000000000001,0,,0,0,13.300000000000001
VTS,2009-01-23 16:12:00,2009-01-23 16:26:00,1,2.3300000000000001,-73.977500000000006,40.762238000000004,,,-73.998615000000001,40.740147,Credit,8.9000000000000004,1,,1,0,10.9
VTS,2009-01-25 11:53:00,2009-01-25 12:09:00,1,2.7799999999999998,-73.991641999999999,40.748907000000003,,,-73.998097000000001,40.715437000000001,CASH,11.300000000000001,0,,0,0,11.300000000000001
VTS,2009-01-25 00:46:00,2009-01-25 00:59:00,1,3.1899999999999999,-73.968412000000001,40.762372999999997,,,-74.002967999999996,40.740091999999997,CASH,10.9,0.5,,0,0,11.4
VTS,2009-01-25 09:31:00,2009-01-25 09:34:00,1,0.38,-73.980180000000004,40.775599999999997,,,-73.981494999999995,40.779949999999999,CASH,3.7000000000000002,0,,0,0,3.7000000000000002
CMT,2009-01-18 23:22:00,2009-01-18 23:30:02,4,2.2999999999999998,-74.010292000000007,40.711903,,,-74.007069999999999,40.743679999999998,Cash,8.5999999999999996,0,,0,0,8.5999999999999996
CMT,2009-01-18 22:33:46,2009-01-18 22:41:00,2,2.2000000000000002,-73.978371999999993,40.761133000000001,,,-73.953534000000005,40.772717,Cash,7.7999999999999998,0,,0,0,7.7999999999999998
VTS,2009-01-25 00:30:00,2009-01-25 00:39:00,5,2.6000000000000001,-74.004206999999994,40.721626999999998,,,-73.985168000000002,40.751213,Credit,9.3000000000000007,0.5,,1,0,10.800000000000001
VTS,2009-01-25 02:51:00,2009-01-25 03:04:00,5,4.1100000000000003,0,0,,,0,0,CASH,12.1,0.5,,0,0,12.6
VTS,2009-01-25 03:04:00,2009-01-25 03:11:00,1,2.0800000000000001,-74.006827000000001,40.744148000000003,,,-73.984871999999996,40.764054999999999,Credit,7.7000000000000002,0.5,,1.3,0,9.5
VTS,2009-01-25 12:57:00,2009-01-25 13:14:00,1,3.9399999999999999,-73.946978000000001,40.775886999999997,,,-73.995802999999995,40.769289999999998,CASH,12.9,0,,0,0,12.9
VTS,2009-01-22 23:27:00,2009-01-22 23:43:00,5,5.0999999999999996,-74.001337000000007,40.736345,,,-73.950441999999995,40.783568000000002,Credit,14.5,0.5,,3,0,18
VTS,2009-01-25 03:10:00,2009-01-25 03:23:00,1,4.0800000000000001,-73.999480000000005,40.728870000000001,,,-73.982186999999996,40.775522000000002,CASH,11.699999999999999,0.5,,0,0,12.199999999999999
VTS,2009-01-24 23:02:00,2009-01-24 23:12:00,4,3.9399999999999999,-73.997730000000004,40.724266999999998,,,-73.945183,40.715187999999998,CASH,12.5,0.5,,0,0,13
VTS,2009-01-25 00:42:00,2009-01-25 00:55:00,1,3.29,-73.993072999999995,40.748705000000001,,,-73.978106999999994,40.713450000000002,CASH,10.9,0.5,,0,0,11.4
CMT,2009-01-18 22:22:48,2009-01-18 22:29:12,4,1.3,-73.993540999999993,40.733086999999998,,,-73.997764000000004,40.720649000000002,Cash,6.2000000000000002,0,,0,0,6.2000000000000002
VTS,2009-01-24 23:54:00,2009-01-25 00:01:00,2,1.21,-73.988732999999996,40.736792000000001,,,-73.983298000000005,40.749637999999997,CASH,5.7000000000000002,0.5,,0,0,6.2000000000000002
CMT,2009-01-18 19:50:32,2009-01-18 20:29:24,1,11.4,-73.970934999999997,40.757798000000001,,,-73.984702999999996,40.763421999999998,Cash,29.699999999999999,0,,0,0,29.699999999999999
CMT,2009-01-18 23:30:08,2009-01-18 23:38:29,2,2.2000000000000002,-73.981185999999994,40.750247000000002,,,-73.986254000000002,40.772481999999997,Cash,8.1999999999999993,0,,0,0,8.1999999999999993
VTS,2009-01-24 22:14:00,2009-01-24 22:25:00,5,10.109999999999999,-73.977149999999995,40.754292,,,-73.921961999999994,40.867485000000002,Credit,24.100000000000001,0.5,,3,0,27.600000000000001
VTS,2009-01-25 04:11:00,2009-01-25 04:14:00,1,0.83999999999999997,-73.988277999999994,40.723224999999999,,,-73.985685000000004,40.732762999999998,CASH,4.5,0.5,,0,0,5
VTS,2009-01-25 02:36:00,2009-01-25 02:51:00,1,3.9500000000000002,-74.002016999999995,40.750526999999998,,,-73.956947999999997,40.776676999999999,Credit,12.5,0.5,,2,0,15
VTS,2009-01-25 10:21:00,2009-01-25 10:26:00,1,1.0800000000000001,-73.967241999999999,40.759787000000003,,,-73.967241999999999,40.759787000000003,CASH,4.9000000000000004,0,,0,0,4.9000000000000004
VTS,2009-01-25 09:09:00,2009-01-25 09:22:00,5,6.2800000000000002,-74.015197999999998,40.709814999999999,,,-73.976946999999996,40.752837,CASH,16.5,0,,0,0,16.5
VTS,2009-01-25 15:03:00,2009-01-25 15:13:00,1,1.8200000000000001,-73.987872999999993,40.750483000000003,,,-73.970837000000003,40.764347999999998,CASH,7.7000000000000002,0,,0,0,7.7000000000000002
CMT,2009-01-25 18:09:54,2009-01-25 18:24:27,1,1.8999999999999999,-73.982442000000006,40.773285000000001,,,-73.991776999999999,40.749848,Cash,9.6999999999999993,0,,0,0,9.6999999999999993
VTS,2009-01-24 19:52:00,2009-01-24 20:18:00,2,6.5199999999999996,-73.957149999999999,40.774247000000003,,,-73.994082000000006,40.726802999999997,CASH,18.899999999999999,0,,0,0,18.899999999999999
VTS,2009-01-25 13:38:00,2009-01-25 13:55:00,2,4.25,-74.003131999999994,40.732922000000002,,,-73.977343000000005,40.743648,CASH,12.1,0,,0,0,12.1
VTS,2009-01-25 02:07:00,2009-01-25 02:19:00,5,3.4700000000000002,-73.988798000000003,40.727065000000003,,,-73.958714999999998,40.764122,CASH,10.9,0.5,,0,0,11.4
VTS,2009-01-25 12:16:00,2009-01-25 12:33:00,1,2.2999999999999998,-73.994609999999994,40.750591999999997,,,-73.993575000000007,40.733224999999997,CASH,10.5,0,,0,0,10.5
VTS,2009-01-25 15:09:00,2009-01-25 15:16:00,2,1.1100000000000001,-73.982133000000005,40.768360000000001,,,-73.972598000000005,40.780737999999999,CASH,5.2999999999999998,0,,0,0,5.2999999999999998
VTS,2009-01-25 12:24:00,2009-01-25 12:33:00,5,2.9199999999999999,-73.985990000000001,40.762802000000001,,,-73.950657000000007,40.771698000000001,Credit,10.9,0,,2,0,12.9
CMT,2009-01-22 19:35:40,2009-01-22 19:46:10,1,1.1000000000000001,-73.969262000000001,40.761116000000001,,,-73.983435,40.761735999999999,Cash,8.3000000000000007,0,,0,0,8.3000000000000007
VTS,2009-01-24 19:48:00,2009-01-24 19:56:00,1,1.8600000000000001,-73.977767999999998,40.746183000000002,,,-73.992294999999999,40.725166999999999,Credit,7.7000000000000002,0,,2,0,9.6999999999999993
VTS,2009-01-24 16:21:00,2009-01-24 16:28:00,4,0.96999999999999997,-73.977132999999995,40.758273000000003,,,-73.99051,40.756661999999999,CASH,5.7000000000000002,0,,0,0,5.7000000000000002
VTS,2009-01-25 10:09:00,2009-01-25 10:15:00,1,1.6000000000000001,-73.948058000000003,40.789830000000002,,,-73.953180000000003,40.771887999999997,CASH,6.0999999999999996,0,,0,0,6.0999999999999996
CMT,2009-01-25 19:03:27,2009-01-25 19:26:46,1,10.5,-73.874607999999995,40.774068,,,-73.979561000000004,40.771372999999997,Cash,25.300000000000001,0,,0,4.1500000000000004,29.449999999999999
CMT,2009-01-22 19:27:03,2009-01-22 19:31:05,1,0.69999999999999996,-73.958526000000006,40.772686,,,-73.960520000000002,40.768830000000001,Cash,5.0999999999999996,0,,0,0,5.0999999999999996
VTS,2009-01-24 16:23:00,2009-01-24 16:30:00,1,0.69999999999999996,-74.000811999999996,40.732047999999999,,,-73.997168000000002,40.725437999999997,CASH,5.2999999999999998,0,,0,0,5.2999999999999998
CMT,2009-01-22 17:58:17,2009-01-22 18:06:18,1,2,-73.978165000000004,40.737440999999997,,,-73.959207000000006,40.763196000000001,Cash,8.3000000000000007,0,,0,0,8.3000000000000007
VTS,2009-01-24 22:12:00,2009-01-24 22:14:00,3,0.25,-73.972868000000005,40.790407999999999,,,-73.970668000000003,40.793767000000003,CASH,2.8999999999999999,0.5,,0,0,3.3999999999999999
VTS,2009-01-24 21:06:00,2009-01-24 21:09:00,1,0.62,-73.998634999999993,40.681646999999998,,,-73.993627000000004,40.688515000000002,CASH,4.0999999999999996,0.5,,0,0,4.5999999999999996
VTS,2009-01-25 00:42:00,2009-01-25 01:00:00,1,7.0099999999999998,-73.987076999999999,40.761446999999997,,,-73.994456999999997,40.690043000000003,CASH,19.300000000000001,0.5,,0,0,19.800000000000001
CMT,2009-01-22 18:53:03,2009-01-22 18:55:35,1,0.5,-73.986157000000006,40.757235000000001,,,-73.991243999999995,40.750256999999998,Cash,4.7000000000000002,0,,0,0,4.7000000000000002
VTS,2009-01-25 16:08:00,2009-01-25 16:07:00,1,1.7,-73.965675000000005,40.774278000000002,,,-73.981170000000006,40.752924999999998,Credit,6.5,0,,2,0,8.5
VTS,2009-01-25 00:25:00,2009-01-25 00:29:00,1,0.69999999999999996,-73.982682999999994,40.758004999999997,,,-73.991874999999993,40.763702000000002,Credit,4.9000000000000004,0.5,,0,0,5.4000000000000004
CMT,2009-01-24 14:56:50,2009-01-24 15:06:32,1,2.3999999999999999,-73.979775000000004,40.758825999999999,,,-74.002314999999996,40.733175000000003,Credit,8.0999999999999996,0,,1.6200000000000001,0,9.7199999999999989
CMT,2009-01-18 18:46:26,2009-01-18 19:05:29,2,4.0999999999999996,-73.985140000000001,40.779114999999997,,,-73.987853000000001,40.733980000000003,Credit,13.300000000000001,0,,1.99,0,15.289999999999999
VTS,2009-01-24 23:34:00,2009-01-24 23:49:00,1,4.0999999999999996,-74.005021999999997,40.740918000000001,,,-73.979129999999998,40.789546999999999,CASH,13.300000000000001,0.5,,0,0,13.800000000000001
VTS,2009-01-24 18:44:00,2009-01-24 19:04:00,2,2.5800000000000001,-73.996662000000001,40.763472999999998,,,-73.997692999999998,40.736178000000002,Credit,10.5,0,,2,0,12.5
VTS,2009-01-25 10:51:00,2009-01-25 11:07:00,4,3.7400000000000002,-73.985911999999999,40.758760000000002,,,-73.998026999999993,40.717803000000004,CASH,12.1,0,,0,0,12.1
VTS,2009-01-25 14:03:00,2009-01-25 14:13:00,2,1.02,-73.983958000000001,40.766382999999998,,,-73.972809999999996,40.760404999999999,CASH,6.9000000000000004,0,,0,0,6.9000000000000004
VTS,2009-01-24 23:37:00,2009-01-24 23:34:00,1,0.71999999999999997,-73.986033000000006,40.726640000000003,,,-73.982242999999997,40.735205000000001,Credit,4.9000000000000004,0.5,,2,0,7.4000000000000004
VTS,2009-01-25 18:06:00,2009-01-25 18:11:00,4,1.0600000000000001,-74.004208000000006,40.747557999999998,,,-74.004800000000003,40.734941999999997,CASH,4.9000000000000004,0,,0,0,4.9000000000000004
VTS,2009-01-25 18:10:00,2009-01-25 18:20:00,2,1.8899999999999999,-73.981795000000005,40.765450000000001,,,-74.00394,40.753985,CASH,7.2999999999999998,0,,0,0,7.2999999999999998
VTS,2009-01-24 19:33:00,2009-01-24 19:47:00,2,1.3400000000000001,-73.991245000000006,40.750647000000001,,,-73.986504999999994,40.760553000000002,CASH,8.5,0,,0,0,8.5
VTS,2009-01-25 17:23:00,2009-01-25 17:29:00,1,1.23,-73.957892999999999,40.816504999999999,,,-73.965706999999995,40.802081999999999,CASH,5.7000000000000002,0,,0,0,5.7000000000000002
VTS,2009-01-24 20:20:00,2009-01-24 20:29:00,3,3.3999999999999999,-73.987013000000005,40.747563,,,-73.951875000000001,40.781593000000001,CASH,10.5,0.5,,0,0,11
CMT,2009-01-25 18:41:33,2009-01-25 18:44:43,1,0.80000000000000004,-74.002090999999993,40.740349999999999,,,-73.991878999999997,40.744143000000001,Cash,4.0999999999999996,0,,0,0,4.0999999999999996
VTS,2009-01-25 21:42:00,2009-01-25 21:41:00,1,0.62,-73.957048,40.817698,,,-73.954943,40.823458000000002,CASH,4.5,0.5,,0,0,5
VTS,2009-01-25 19:35:00,2009-01-25 19:57:00,3,4.3799999999999999,-74.002847000000003,40.723582,,,-73.961691999999999,40.766947999999999,CASH,14.1,0,,0,0,14.1
CMT,2009-01-18 20:21:51,2009-01-18 20:43:57,2,5.0999999999999996,-73.979805999999996,40.758941,,,-74.016614000000004,40.711326,Credit,16.600000000000001,0,,1,0,17.600000000000001
VTS,2009-01-23 21:16:00,2009-01-23 21:27:00,1,2.04,-73.980621999999997,40.752087000000003,,,-73.998833000000005,40.734135000000002,CASH,8.0999999999999996,0.5,,0,0,8.5999999999999996
VTS,2009-01-24 17:44:00,2009-01-24 18:09:00,1,10.789999999999999,-73.885427000000007,40.773139999999998,,,-73.979237999999995,40.751764999999999,CASH,26.100000000000001,0,,0,5,31.100000000000001
VTS,2009-01-24 22:47:00,2009-01-24 22:53:00,1,1.75,-73.994523000000001,40.752502,,,-73.993307000000001,40.734147,CASH,7.2999999999999998,0.5,,0,0,7.7999999999999998
VTS,2009-01-26 06:58:00,2009-01-26 07:05:00,1,1.5900000000000001,-73.967671999999993,40.802956999999999,,,-73.956642000000002,40.788150000000002,CASH,6.9000000000000004,0,,0,0,6.9000000000000004
VTS,2009-01-25 16:35:00,2009-01-25 16:38:00,1,1.2,-73.991010000000003,40.719458000000003,,,-73.978256999999999,40.729081999999998,Credit,6.5,0,,1,0,7.5
VTS,2009-01-25 23:30:00,2009-01-25 23:36:00,1,1.1000000000000001,-73.995126999999997,40.728741999999997,,,-73.996701999999999,40.715178000000002,CASH,5.7000000000000002,0.5,,0,0,6.2000000000000002
VTS,2009-01-25 19:49:00,2009-01-25 20:22:00,1,19.210000000000001,-73.783422999999999,40.648646999999997,,,-74.00658,40.705803000000003,CASH,45,0,,0,0,45
VTS,2009-01-26 07:23:00,2009-01-26 07:32:00,1,1.8,0,0,,,0,0,CASH,7.2999999999999998,0,,0,0,7.2999999999999998
VTS,2009-01-26 07:20:00,2009-01-26 07:31:00,1,3.75,-74.009417999999997,40.712802000000003,,,-73.979179999999999,40.760998000000001,CASH,10.5,0,,0,0,10.5
VTS,2009-01-26 09:28:00,2009-01-26 09:29:00,1,1.4099999999999999,-73.994046999999995,40.752097999999997,,,-73.995035000000001,40.743893,Credit,6.9000000000000004,0,,2,0,8.9000000000000004
VTS,2009-01-25 18:58:00,2009-01-25 19:07:00,1,1.3999999999999999,-73.999960000000002,40.718147999999999,,,-74.007797999999994,40.706063,CASH,6.5,0,,0,0,6.5
VTS,2009-01-24 23:12:00,2009-01-24 23:30:00,1,11.66,-74.015254999999996,40.704765000000002,,,-74.072338000000002,40.592627999999998,CASH,26.100000000000001,0.5,,0,0,26.600000000000001
